Sector,Sub Sector,Org Name,Item Name,2019,2020,2021,2022,2023
Local Banks,Private Sector Banks,BANK AL-HABIB LTD.,1. Cash generated from operating activities to profit after tax (E4/D10) (times),19.51,10.71,4.55,20.21,11.18
Local Banks,Private Sector Banks,SAMBA BANK LTD.,A. Total equity (A1 to A3),"13,850,228.00","14,861,897.00","16,435,196.00","15,402,353.00","16,637,649.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Share capital,"10,082,387.00","10,082,387.00","10,082,387.00","10,082,387.00","10,082,387.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Reserves,"829,289.00","1,031,623.00","2,729,919.00","2,729,919.00","2,976,978.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. Un appropriated profit,"2,938,552.00","3,747,887.00","3,622,890.00","2,590,047.00","3,578,284.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. Others,"329,259.00","455,076.00","-534,770.00","-749,270.00","-274,468.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,B. Total liabilities (B1 to B4),"115,397,920.00","143,679,430.00","185,239,090.00","164,421,176.00","162,370,678.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Bills payable,"783,478.00","3,358,345.00","903,059.00","1,038,709.00","975,388.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Borrowings from financial institutions,"36,114,488.00","56,197,092.00","93,019,209.00","45,826,302.00","30,981,605.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. Deposits and other accounts,"71,881,880.00","78,425,557.00","79,267,272.00","105,243,764.00","114,731,997.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. Other/misc. liabilities,"6,618,074.00","5,698,436.00","12,049,550.00","12,312,401.00","15,681,688.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,C. Total assets (C1 to C4 + C8 to C10),"129,577,407.00","158,996,403.00","201,139,516.00","179,074,259.00","178,733,859.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Cash and balances with treasury banks,"5,544,027.00","7,422,652.00","7,839,066.00","6,169,111.00","9,465,856.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Balances with other banks,"1,154,197.00","1,320,136.00","1,070,975.00","1,023,414.00","1,038,476.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. Lending to financial institutions,"2,274,405.00","9,935,566.00","5,907,587.00","7,354,279.00","8,192,051.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. Investments,"51,278,029.00","67,889,703.00","93,975,403.00","76,904,147.00","70,412,387.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,5. Gross advances,"64,043,357.00","68,573,265.00","85,255,707.00","80,528,543.00","80,711,891.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,6. Advances-non-performing/classified,"2,672,740.00","2,695,622.00","4,483,006.00","5,260,797.00","7,334,923.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,7. Provision against advances,"2,687,214.00","2,937,875.00","4,078,531.00","6,073,975.00","7,275,545.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,8. Advances net of provision (C5-C7),"61,356,143.00","65,635,390.00","81,177,176.00","74,454,568.00","73,436,346.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,9. Fixed assets,"1,896,507.00","1,939,123.00","2,981,656.00","3,131,840.00","2,958,280.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,10. Other/misc. assets,"6,074,099.00","4,853,833.00","8,187,653.00","10,036,900.00","13,230,463.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,D. Profit & loss account,,,,,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Markup/interest earned,"12,791,334.00","13,574,834.00","13,982,612.00","22,545,096.00","28,705,206.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Markup/interest expenses,"9,272,249.00","9,876,082.00","9,676,467.00","17,811,336.00","20,604,024.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. Net markup/interest income,"3,519,085.00","3,698,752.00","4,306,145.00","4,733,760.00","8,101,182.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. Provisions and write-offs,"502,047.00","353,644.00","1,048,793.00","1,845,079.00","2,286,206.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,5. Net markup/interest income after provisions,"3,017,038.00","3,345,108.00","3,257,352.00","2,888,681.00","5,814,976.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,6. Non-markup/interest income,"846,146.00","1,341,462.00","1,470,995.00","244,106.00","1,208,398.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,7. Non-markup/interest expenses,"2,763,035.00","3,018,355.00","3,424,251.00","4,058,675.00","4,830,055.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,8. Administrative expenses,"2,732,037.00","2,984,228.00","3,378,580.00","4,046,350.00","4,829,920.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,9. Profit/(loss) before taxation,"1,100,149.00","1,668,215.00","1,304,096.00","-925,888.00","2,193,319.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,10. Profit/(loss) after taxation,"686,458.00","1,011,669.00","788,978.00","-427,940.00","1,235,296.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,E. Other items,,,,,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. No. of ordinary shares (000),"1,008,239.00","1,008,239.00","1,008,239.00","1,008,239.00","1,008,239.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Cash dividend, -   , -   ,6, -   , -   
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. Stock dividend/bonus shares, -   , -   , -   , -   , -   
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. Cash generated from operating activities,"9,610,044.00","18,314,395.00","23,335,891.00","-16,338,667.00","-2,796,844.00"
Local Banks,Private Sector Banks,SAMBA BANK LTD.,5. Commitments and contingencies,, -   , -   , -   ,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,F. Efficiency ratios/profitability ratios,,,,,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Spread Ratio (D3/D1),27.51,27.25,30.8,21,28.22
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Net markup/interest margin (D1-D2)/C,2.72,2.33,2.14,2.64,4.53
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. Return on equity (ROE) (D10/A),4.96,6.81,4.8,-2.78,7.42
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. Return on assets (ROA) (D10/C),0.53,0.64,0.39,-0.24,0.69
Local Banks,Private Sector Banks,SAMBA BANK LTD.,5. Non-markup/interest income to total assets (D6/C),0.65,0.84,0.73,0.14,0.68
Local Banks,Private Sector Banks,SAMBA BANK LTD.,6. Net markup/interest income (after prov.) to total assets (D5/C),2.33,2.1,1.62,1.61,3.25
Local Banks,Private Sector Banks,SAMBA BANK LTD.,7. Markup/interest expense to markup/interest income (D2/D1),72.49,72.75,69.2,79,71.78
Local Banks,Private Sector Banks,SAMBA BANK LTD.,8. Admin. expense to profit before tax. (D8/D9) (times),2.48,1.79,2.59,-4.37,2.2
Local Banks,Private Sector Banks,SAMBA BANK LTD.,9. Non-markup/interest expense to total income D7/(D1+D6),20.26,20.24,22.16,17.81,16.15
Local Banks,Private Sector Banks,SAMBA BANK LTD.,10. Admin. expense to non-markup/interest income (D8/D6) (times),3.23,2.22,2.3,16.58,4
Local Banks,Private Sector Banks,SAMBA BANK LTD.,11. Earning per share (D10/E1),0.68,1,0.78,-0.42,1.23
Local Banks,Private Sector Banks,SAMBA BANK LTD.,G. Liquidity ratios,,,,,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Cash & cash equivalent to total assets (C1+C2)/C,5.17,5.5,4.43,4.02,5.88
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Investment to total assets (C4/C),39.57,42.7,46.72,42.95,39.4
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. Advances net of provisions to total assets (C8/C),47.35,41.28,40.36,41.58,41.09
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. Deposits to total assets (B3/C),55.47,49.33,39.41,58.77,64.19
Local Banks,Private Sector Banks,SAMBA BANK LTD.,5. Total liabilities to total assets (B/C),89.06,90.37,92.09,91.82,90.84
Local Banks,Private Sector Banks,SAMBA BANK LTD.,6. Gross advances to deposits (C5/B3),89.1,87.44,107.55,76.52,70.35
Local Banks,Private Sector Banks,SAMBA BANK LTD.,7. Gross advances to borrowing & deposits C5/(B2+B3),59.3,50.94,49.48,53.31,55.39
Local Banks,Private Sector Banks,SAMBA BANK LTD.,H. Assets quality ratios,,,,,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Non-performing loans to gross advances (C6/C5),4.17,3.93,5.26,6.53,9.09
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Provisions against NPLs to gross advances (C7/C5),4.2,4.28,4.78,7.54,9.01
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. NPLs to total equity (C6/A),19.3,18.14,27.28,34.16,44.09
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. NPLs write off to NPLs provisions (D4/C7),18.68,12.04,25.71,30.38,31.42
Local Banks,Private Sector Banks,SAMBA BANK LTD.,5. Provision against NPL to NPLs (C7/C6),100.54,108.99,90.98,115.46,99.19
Local Banks,Private Sector Banks,SAMBA BANK LTD.,I. Capital/leverage ratios,,,,,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Capital ratio (A/C),10.69,9.35,8.17,8.6,9.31
Local Banks,Private Sector Banks,SAMBA BANK LTD.,2. Commitments & contingencies to total equity (E5/A) (times), -   , -   , -   , -   ,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,3. Break up value per share (A/E1),13.74,14.74,16.3,15.28,16.5
Local Banks,Private Sector Banks,SAMBA BANK LTD.,4. Total deposit to total equity (B3/A) (times),5.19,5.28,4.82,6.83,6.9
Local Banks,Private Sector Banks,SAMBA BANK LTD.,J. Cash flow ratio,,,,,
Local Banks,Private Sector Banks,SAMBA BANK LTD.,1. Cash generated from operating activities to profit after tax (E4/D10) (times),14,18.1,29.58,38.18,-2.26
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,A. Total equity (A1 to A3),"67,533,662.00","73,921,962.00","72,233,431.00","79,642,087.00","87,580,684.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,1. Share capital,"38,715,850.00","38,715,850.00","38,715,850.00","38,715,850.00","38,715,850.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,2. Reserves,"19,870,955.00","22,497,551.00","25,243,085.00","29,211,960.00","37,736,326.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,3. Un appropriated profit,"8,946,857.00","12,708,561.00","8,274,496.00","11,714,277.00","11,128,508.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,4. Others,"5,382,841.00","7,755,848.00","7,371,825.00","7,878,792.00","8,641,979.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,B. Total liabilities (B1 to B4),"547,054,082.00","640,226,935.00","759,820,284.00","839,768,093.00","905,725,169.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,1. Bills payable,"12,375,271.00","10,712,040.00","16,601,187.00","14,820,617.00","18,331,699.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,2. Borrowings from financial institutions,"20,256,731.00","23,293,381.00","35,028,767.00","28,063,619.00","48,265,389.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,3. Deposits and other accounts,"465,628,985.00","556,505,923.00","626,774,412.00","718,449,989.00","719,534,840.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,4. Other/misc. liabilities,"48,793,095.00","49,715,591.00","81,415,918.00","78,433,868.00","119,593,241.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,C. Total assets (C1 to C4 + C8 to C10),"619,970,585.00","721,904,745.00","839,425,540.00","927,288,972.00","1,001,947,832.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,1. Cash and balances with treasury banks,"61,290,428.00","54,366,569.00","60,295,393.00","68,918,645.00","81,690,671.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,2. Balances with other banks,"3,484,265.00","11,271,237.00","9,567,702.00","8,737,656.00","38,230,009.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,3. Lending to financial institutions,"17,012,089.00","69,551,802.00","11,728,869.00","51,286,290.00","365,241,485.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,4. Investments,"249,164,030.00","349,444,772.00","450,583,287.00","477,732,454.00","226,711,860.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,5. Gross advances,"235,268,620.00","199,752,577.00","255,904,512.00","236,922,713.00","240,843,280.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,6. Advances-non-performing/classified,"17,737,943.00","22,694,978.00","21,303,374.00","21,236,815.00","21,061,184.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,7. Provision against advances,"17,181,427.00","21,536,203.00","21,731,895.00","20,715,017.00","20,659,798.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,8. Advances net of provision (C5-C7),"218,087,193.00","178,216,374.00","234,172,617.00","216,207,696.00","220,183,482.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,9. Fixed assets,"10,563,451.00","11,910,762.00","10,689,126.00","11,474,182.00","12,666,335.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,10. Other/misc. assets,"60,369,129.00","47,143,229.00","62,388,546.00","92,932,049.00","57,223,990.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,D. Profit & loss account,,,,,
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,1. Markup/interest earned,"52,240,154.00","52,221,970.00","46,852,339.00","90,430,254.00","151,851,124.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,2. Markup/interest expenses,"24,053,613.00","24,082,373.00","20,584,643.00","45,828,352.00","57,692,023.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,3. Net markup/interest income,"28,186,541.00","28,139,597.00","26,267,696.00","44,601,902.00","94,159,101.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,4. Provisions and write-offs,"-16,810.00","4,940,714.00","494,727.00","-1,319,492.00","-162,719.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,5. Net markup/interest income after provisions,"28,203,351.00","23,198,883.00","25,772,969.00","45,921,394.00","94,321,820.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,6. Non-markup/interest income,"10,889,774.00","12,800,206.00","11,125,687.00","18,047,541.00","13,324,963.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,7. Non-markup/interest expenses,"11,893,922.00","12,382,609.00","12,137,018.00","13,845,436.00","18,425,577.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,8. Administrative expenses,"11,128,663.00","11,878,809.00","11,539,495.00","12,810,591.00","16,484,568.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,9. Profit/(loss) before taxation,"27,199,203.00","23,616,480.00","24,761,638.00","50,123,499.00","89,221,206.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,10. Profit/(loss) after taxation,"16,017,447.00","13,132,982.00","13,727,672.00","19,844,375.00","42,621,831.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,E. Other items,,,,,
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,1. No. of ordinary shares (000),"3,871,585.00","3,871,585.00","3,871,585.00","3,871,585.00","3,871,585.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,2. Cash dividend,30,27.5,30,40, -   
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,3. Stock dividend/bonus shares, -   , -   , -   , -   , -   
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,4. Cash generated from operating activities,"-14,799,187.00","94,101,844.00","102,340,130.00","90,162,874.72","-222,259,497.00"
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,5. Commitments and contingencies,,, -   , -   ,
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,F. Efficiency ratios/profitability ratios,,,,,
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,1. Spread Ratio (D3/D1),53.96,53.88,56.06,49.32,62.01
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,2. Net markup/interest margin (D1-D2)/C,4.55,3.9,3.13,4.81,9.4
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,3. Return on equity (ROE) (D10/A),23.72,17.77,19,24.92,48.67
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,4. Return on assets (ROA) (D10/C),2.58,1.82,1.64,2.14,4.25
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,5. Non-markup/interest income to total assets (D6/C),1.76,1.77,1.33,1.95,1.33
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,6. Net markup/interest income (after prov.) to total assets (D5/C),4.55,3.21,3.07,4.95,9.41
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,7. Markup/interest expense to markup/interest income (D2/D1),46.04,46.12,43.94,50.68,37.99
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,8. Admin. expense to profit before tax. (D8/D9) (times),0.41,0.5,0.47,0.26,0.18
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,9. Non-markup/interest expense to total income D7/(D1+D6),18.84,19.04,20.93,12.76,11.16
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,10. Admin. expense to non-markup/interest income (D8/D6) (times),1.02,0.93,1.04,0.71,1.24
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,11. Earning per share (D10/E1),4.14,3.39,3.55,5.13,11.01
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,G. Liquidity ratios,,,,,
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,1. Cash & cash equivalent to total assets (C1+C2)/C,10.45,9.09,8.32,8.37,11.97
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,2. Investment to total assets (C4/C),40.19,48.41,53.68,51.52,22.63
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,3. Advances net of provisions to total assets (C8/C),35.18,24.69,27.9,23.32,21.98
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,4. Deposits to total assets (B3/C),75.11,77.09,74.67,77.48,71.81
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,5. Total liabilities to total assets (B/C),88.24,88.69,90.52,90.56,90.4
Local Banks,Private Sector Banks,STANDARD CHARTERED BANK (PAKISTAN) LTD.,6. Gross advances to deposits (C5/B3),50.53,35.89,40.83,32.98,33.47
